,gender,hispanic,white,black,asian,presapp,age,female,income,educ,ideology_7pt,republican,democrat,independent_other,AMID1,AMID2,AMID4,Amid,mar2,mar4,mar6,banmuslims,restrictmosques,sharia,noweapon,attention,agegroup,weight,mar_short
945,,0.0,0.0,1.0,0.0,0.0,40.0,1.0,0.0,0.2,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,1.0,0.5,0.0,0.5,0.0,0.5,0.4,0.7741568818458336,0.3333333
946,,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.2,1.0,0.0,1.0,0.0,1.0,5.0,5.0,0.6666666865348816,1.0,1.0,5.0,0.0,0.25,1.0,1.0,1.0,0.0,1.6563139600509935,0.3333333
947,,0.0,0.0,1.0,0.0,0.5,24.0,1.0,0.8,0.6,0.3333333333333333,1.0,0.0,0.0,5.0,4.0,4.0,0.8333333730697632,3.0,3.0,3.0,0.0,0.0,0.5,0.25,0.5,0.0,0.5713371706728791,0.5
948,,0.0,0.0,1.0,0.0,0.75,40.0,0.0,1.0,1.0,0.8333333333333334,0.0,1.0,0.0,3.0,3.0,2.0,0.4166666865348816,3.0,3.0,3.0,0.0,0.25,0.5,0.25,0.5,0.4,0.45436911048685513,0.5
949,,0.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,0.6,0.5,0.0,1.0,0.0,3.0,1.0,3.0,0.3333333134651184,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5713371706728791,0.0
950,,0.0,0.0,1.0,0.0,0.75,39.0,0.0,0.8,0.2,0.6666666666666666,1.0,0.0,0.0,4.0,4.0,4.0,0.75,2.0,2.0,2.0,0.25,0.25,0.5,0.25,0.75,0.2,1.158066097795824,0.25
951,,0.0,0.0,1.0,0.0,1.0,27.0,0.0,0.6,0.2,1.0,1.0,0.0,0.0,5.0,4.0,4.0,0.8333333730697632,1.0,2.0,4.0,0.0,0.75,1.0,0.0,1.0,0.0,1.6563139600509935,0.3333333
952,,0.0,0.0,1.0,0.0,1.0,52.0,1.0,1.0,0.4,0.8333333333333334,1.0,0.0,0.0,4.0,5.0,4.0,0.8333333730697632,5.0,4.0,4.0,1.0,0.75,0.75,0.75,0.25,0.6,0.6433212733789236,0.8333334
953,,0.0,0.0,1.0,0.0,0.0,60.0,1.0,0.6,1.0,0.5,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.75,0.8,0.19987970285444587,0.5
954,,0.0,0.0,1.0,0.0,1.0,43.0,1.0,0.0,0.2,0.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.4,0.7741568818458336,1.0
955,,0.0,0.0,1.0,0.0,0.0,66.0,1.0,0.2,0.6,0.8333333333333334,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,2.0,2.0,0.75,0.5,0.75,0.5,0.25,0.8,0.2630483535279541,0.3333333
956,,0.0,0.0,1.0,0.0,0.75,27.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.259097461818453,0.08333334
957,,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.2,0.2,0.8333333333333334,0.0,0.0,1.0,4.0,3.0,3.0,0.5833333134651184,3.0,3.0,4.0,0.5,0.5,0.5,0.5,0.75,0.0,1.6563139600509935,0.5833333
958,,0.0,0.0,1.0,0.0,0.0,21.0,1.0,1.0,0.8,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.5,3.0,2.0,3.0,0.5,0.75,0.25,0.5,1.0,0.0,0.5541777873609627,0.4166667
959,,0.0,0.0,1.0,0.0,0.75,49.0,0.0,0.6,0.8,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,0.75,0.5,1.0,0.25,0.4,0.5893736856857289,0.8333334
960,,0.0,0.0,1.0,0.0,0.75,24.0,0.0,0.2,0.0,0.8333333333333334,0.0,1.0,0.0,4.0,5.0,5.0,0.9166666269302368,2.0,4.0,2.0,0.75,0.25,1.0,1.0,0.25,0.0,5.0,0.4166667
961,,0.0,0.0,1.0,0.0,0.0,32.0,1.0,0.8,0.8,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.5,0.0,0.75,0.2,0.3918350636911657,0.16666666
962,,0.0,0.0,1.0,0.0,0.25,71.0,1.0,0.2,0.4,0.5,0.0,1.0,0.0,4.0,5.0,5.0,0.9166666269302368,3.0,3.0,2.0,0.75,0.25,0.5,0.25,0.5,1.0,0.5871260899857843,0.4166667
963,,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.2,1.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,1.0,0.75,0.2,0.45106152635765173,0.5
964,,0.0,0.0,1.0,0.0,0.0,66.0,1.0,0.4,0.8,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.8,0.25551036624201734,0.0
965,,0.0,0.0,1.0,0.0,0.25,66.0,0.0,0.2,0.4,0.3333333333333333,0.0,1.0,0.0,5.0,3.0,3.0,0.6666666865348816,3.0,1.0,3.0,0.0,0.25,0.5,0.0,0.75,0.8,0.5651762468320939,0.3333333
966,,0.0,0.0,1.0,0.0,0.0,72.0,1.0,0.2,1.0,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,1.0,2.0,0.25,0.25,0.75,0.5,0.75,1.0,0.3038921976919054,0.25
967,,0.0,0.0,1.0,0.0,0.75,39.0,1.0,0.2,0.8,0.16666666666666666,0.0,1.0,0.0,2.0,3.0,4.0,0.5,3.0,3.0,4.0,0.75,0.25,0.25,0.25,0.25,0.2,0.3918350636911657,0.5833333
968,,0.0,0.0,1.0,0.0,0.5,21.0,0.0,0.2,0.4,0.6666666666666666,0.0,0.0,1.0,3.0,4.0,5.0,0.75,2.0,2.0,3.0,0.75,0.75,0.5,0.75,0.25,0.0,1.259097461818453,0.3333333
969,,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,0.4,0.8333333333333334,1.0,0.0,0.0,3.0,3.0,3.0,0.5,3.0,4.0,2.0,0.5,0.5,0.5,0.5,0.0,0.0,0.8347989566982905,0.5
970,,0.0,0.0,1.0,0.0,1.0,29.0,1.0,0.2,0.2,0.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.75,0.0,1.095831786062726,1.0
971,,0.0,0.0,1.0,0.0,0.0,59.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,2.0,2.0,2.0,0.25,3.0,1.0,1.0,0.25,0.25,0.75,0.0,0.25,0.6,0.3319471756043442,0.16666666
972,,0.0,0.0,1.0,0.0,0.0,59.0,1.0,0.8,0.6,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,4.0,4.0,4.0,0.5,0.5,1.0,0.75,0.75,0.6,0.4418884036429862,0.75
973,,0.0,0.0,1.0,0.0,0.75,31.0,1.0,0.2,0.6,0.5,0.0,0.0,1.0,3.0,4.0,2.0,0.5,3.0,3.0,1.0,0.75,0.75,0.25,0.25,0.75,0.2,0.403764671252813,0.3333333
974,,0.0,0.0,1.0,0.0,0.0,39.0,1.0,0.2,0.4,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,0.2,0.5869295121822166,0.5
975,,0.0,0.0,1.0,0.0,0.0,23.0,1.0,0.4,0.8,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0833333432674408,3.0,1.0,2.0,0.0,0.75,0.5,0.5,1.0,0.0,0.5541777873609627,0.25
976,,0.0,0.0,1.0,0.0,0.0,55.0,0.0,0.2,0.2,1.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.6,1.2714204264018303,1.0
977,,0.0,0.0,1.0,0.0,0.0,41.0,1.0,0.2,0.4,0.3333333333333333,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.25,1.0,0.4,0.5912833065524643,0.0
978,,0.0,0.0,1.0,0.0,0.0,41.0,1.0,0.4,0.8,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.3333333134651184,5.0,2.0,4.0,0.25,0.0,0.75,0.75,1.0,0.4,0.39468659239711057,0.6666667
979,,0.0,0.0,1.0,0.0,0.0,48.0,1.0,0.0,0.6,0.5,0.0,0.0,1.0,4.0,4.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.4,0.4067080602857282,0.0
980,,0.0,0.0,1.0,0.0,0.0,32.0,1.0,0.2,0.6,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.4166666865348816,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.2,0.403764671252813,0.0
981,,0.0,0.0,1.0,0.0,0.75,38.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,4.0,5.0,5.0,0.9166666269302368,3.0,4.0,4.0,0.5,0.75,0.75,1.0,0.75,0.2,0.45106152635765173,0.6666667
982,,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.2,0.8,0.3333333333333333,0.0,0.0,1.0,4.0,3.0,5.0,0.75,3.0,2.0,3.0,0.5,0.25,0.5,0.5,0.5,0.0,0.8320731733965882,0.4166667
983,,0.0,0.0,1.0,0.0,0.25,49.0,1.0,0.2,0.2,0.8333333333333334,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,0.5,0.5,0.5,1.0,0.75,0.4,0.7741568818458336,0.6666667
984,,0.0,0.0,1.0,0.0,0.0,35.0,1.0,0.4,1.0,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,2.0,2.0,2.0,0.25,0.25,0.25,0.25,1.0,0.2,0.30379405785848623,0.25
985,,0.0,0.0,1.0,0.0,0.5,18.0,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,5.0,0.75,0.5,0.75,0.5,0.5,0.0,3.5224911536209333,0.6666667
986,,0.0,0.0,1.0,0.0,0.5,25.0,1.0,0.0,0.2,0.3333333333333333,1.0,0.0,0.0,3.0,3.0,2.0,0.4166666865348816,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,1.095831786062726,0.5
987,,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.2,1.0,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,0.6,1.2714204264018303,0.5
988,,0.0,0.0,1.0,0.0,0.5,19.0,0.0,0.6,0.4,0.5,0.0,0.0,1.0,4.0,3.0,1.0,0.4166666865348816,3.0,3.0,3.0,0.5,0.5,0.0,0.5,0.25,0.0,1.259097461818453,0.5
989,,0.0,0.0,1.0,0.0,0.0,29.0,1.0,0.6,1.0,0.5,1.0,0.0,0.0,3.0,5.0,4.0,0.75,1.0,5.0,1.0,0.25,0.75,1.0,1.0,0.5,0.0,0.4275408164092531,0.3333333
990,,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.6,1.0,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,4.0,0.5833333134651184,4.0,1.0,2.0,0.0,0.0,0.5,0.25,0.75,0.6,0.3319471756043442,0.3333333
991,,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.2,0.5,0.0,0.0,1.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.2,0.76840568521354,0.5
992,,0.0,0.0,1.0,0.0,0.0,68.0,1.0,0.0,0.2,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,1.0,4.0,0.5,1.0,0.5,1.0,0.25,0.8,0.4934548705037332,0.4166667
993,,0.0,0.0,1.0,0.0,0.25,36.0,0.0,0.4,0.2,0.8333333333333334,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,5.0,5.0,4.0,0.0,0.0,0.5,1.0,0.75,0.2,1.158066097795824,0.9166666
994,,0.0,0.0,1.0,0.0,0.0,62.0,1.0,0.2,0.6,0.5,0.0,1.0,0.0,5.0,4.0,4.0,0.8333333730697632,2.0,2.0,1.0,0.0,0.0,0.5,0.75,1.0,0.8,0.2630483535279541,0.16666666
995,,0.0,0.0,1.0,0.0,0.0,65.0,1.0,0.4,0.4,0.8333333333333334,0.0,1.0,0.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,0.25,0.5,0.5,0.75,0.75,0.8,0.3787851231594467,0.4166667
996,,0.0,0.0,1.0,0.0,0.0,55.0,1.0,0.8,1.0,0.3333333333333333,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.75,0.6,0.3319471756043442,0.0
997,,0.0,0.0,1.0,0.0,0.0,22.0,1.0,0.2,0.8,0.16666666666666666,0.0,1.0,0.0,4.0,3.0,4.0,0.6666666865348816,4.0,1.0,3.0,0.25,0.0,0.5,0.0,0.25,0.0,0.5541777873609627,0.4166667
998,,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.6,0.2,1.0,0.0,1.0,0.0,4.0,4.0,2.0,0.5833333134651184,2.0,5.0,4.0,0.75,0.5,0.75,1.0,1.0,0.0,1.6563139600509935,0.6666667
999,,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.2,0.8,0.3333333333333333,0.0,1.0,0.0,4.0,4.0,3.0,0.6666666865348816,4.0,1.0,1.0,0.25,0.25,0.5,0.0,0.75,0.2,0.5850344834101265,0.25
1000,,0.0,0.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5224911536209333,0.3333333
1001,,0.0,0.0,1.0,0.0,0.25,61.0,0.0,0.0,0.2,0.5,0.0,1.0,0.0,2.0,4.0,5.0,0.6666666865348816,3.0,3.0,3.0,0.25,0.25,0.5,0.75,1.0,0.8,0.7396704497421643,0.5
1002,,0.0,0.0,1.0,0.0,0.0,70.0,1.0,0.8,0.8,0.8333333333333334,0.0,1.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,0.5,0.5,0.5,0.75,1.0,0.39196381282402676,0.08333334
1003,,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.2,0.2,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6563139600509935,0.0
1004,,0.0,0.0,1.0,0.0,0.0,60.0,1.0,0.0,0.2,0.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,0.0,0.75,0.8,0.4934548705037332,0.5
1005,,0.0,0.0,1.0,0.0,1.0,58.0,1.0,0.4,0.6,0.5,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.6,0.4418884036429862,0.0
1006,,0.0,0.0,1.0,0.0,0.0,74.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,0.0,0.0,0.5,0.0,1.0,1.0,0.8822109641993908,0.4166667
1007,,0.0,0.0,1.0,0.0,0.5,43.0,1.0,0.8,1.0,0.5,0.0,0.0,1.0,3.0,3.0,5.0,0.6666666865348816,3.0,2.0,3.0,0.25,0.75,0.5,0.5,0.25,0.4,0.3059676534856785,0.4166667
1008,,0.0,0.0,1.0,0.0,0.0,68.0,0.0,0.4,0.2,0.16666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.7396704497421643,0.0
1009,,0.0,0.0,1.0,0.0,1.0,19.0,1.0,0.6,0.6,0.3333333333333333,0.0,1.0,0.0,2.0,2.0,1.0,0.1666666567325592,2.0,2.0,2.0,0.5,0.5,0.25,0.0,1.0,0.0,0.5713371706728791,0.25
1010,,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.0,0.8,1.0,1.0,0.0,0.0,5.0,4.0,5.0,0.9166666269302368,4.0,4.0,4.0,0.75,1.0,0.75,1.0,1.0,0.2,0.5850344834101265,0.75
1011,,0.0,0.0,1.0,0.0,0.0,70.0,1.0,0.4,0.4,0.8333333333333334,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,1.0,0.5871260899857843,0.5
1012,,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,2.0,2.0,4.0,0.4166666865348816,3.0,1.0,4.0,0.25,0.0,0.25,0.25,0.75,0.2,0.6031878971108615,0.4166667
1013,,0.0,0.0,1.0,0.0,0.0,67.0,1.0,0.2,0.8,0.3333333333333333,0.0,1.0,0.0,2.0,2.0,2.0,0.25,3.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.8,0.25551036624201734,0.16666666
1014,,0.0,0.0,1.0,0.0,0.0,25.0,1.0,0.4,0.6,0.6666666666666666,0.0,1.0,0.0,4.0,2.0,5.0,0.6666666865348816,2.0,1.0,2.0,0.0,0.5,0.25,0.5,0.75,0.0,0.5713371706728791,0.16666666
1015,,0.0,0.0,1.0,0.0,0.0,68.0,0.0,1.0,0.4,0.16666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,0.25,0.25,0.5,0.5,0.75,0.8,0.5651762468320939,0.4166667
1016,,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.4,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.5833333134651184,4.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.8347989566982905,0.25
1017,,0.0,0.0,1.0,0.0,0.0,47.0,0.0,0.4,0.8,0.16666666666666666,0.0,1.0,0.0,5.0,4.0,4.0,0.8333333730697632,4.0,1.0,1.0,0.5,0.5,0.75,1.0,0.75,0.4,0.5893736856857289,0.25
1018,,0.0,0.0,1.0,0.0,0.0,54.0,1.0,0.6,0.4,0.3333333333333333,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.5,0.0,0.75,0.6,0.6433212733789236,0.3333333
1019,,0.0,0.0,1.0,0.0,0.75,25.0,1.0,0.8,0.8,0.0,0.0,1.0,0.0,5.0,3.0,1.0,0.5,2.0,2.0,3.0,0.75,0.5,0.5,0.5,1.0,0.0,0.5541777873609627,0.3333333
1020,,0.0,0.0,1.0,0.0,0.0,43.0,1.0,0.4,0.8,0.5,0.0,0.0,1.0,3.0,3.0,5.0,0.6666666865348816,1.0,1.0,1.0,0.25,0.0,0.0,0.5,0.5,0.4,0.39468659239711057,0.0
1021,,0.0,0.0,1.0,0.0,0.0,69.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.8,0.19987970285444587,0.0
1022,,0.0,0.0,1.0,0.0,0.25,44.0,0.0,0.2,0.4,0.6666666666666666,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,4.0,3.0,2.0,0.75,1.0,1.0,0.0,0.75,0.4,0.888537045907318,0.5
1023,,0.0,0.0,1.0,0.0,1.0,25.0,1.0,0.2,0.4,0.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8347989566982905,1.0
1024,,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.2,0.5,0.0,0.0,1.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.0,0.0,1.6563139600509935,0.5
1025,,0.0,0.0,1.0,0.0,0.5,34.0,1.0,0.2,0.6,0.8333333333333334,0.0,1.0,0.0,4.0,4.0,4.0,0.75,3.0,3.0,3.0,0.75,0.75,0.75,0.75,0.75,0.2,0.403764671252813,0.5
1026,,0.0,0.0,1.0,0.0,0.0,42.0,1.0,0.8,1.0,0.5,0.0,1.0,0.0,4.0,2.0,3.0,0.5,4.0,3.0,2.0,0.75,0.0,0.5,0.75,1.0,0.4,0.3059676534856785,0.5
1027,,0.0,0.0,1.0,0.0,0.0,77.0,0.0,1.0,0.8,0.3333333333333333,0.0,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,1.0,0.5852304023672559,0.5
1028,,0.0,0.0,1.0,0.0,0.75,38.0,0.0,0.0,0.2,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.2,1.158066097795824,0.0
1029,,0.0,0.0,1.0,0.0,0.0,38.0,1.0,0.2,0.4,0.3333333333333333,0.0,1.0,0.0,4.0,4.0,5.0,0.8333333730697632,3.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.2,0.5869295121822166,0.16666666
1030,,0.0,0.0,1.0,0.0,0.0,57.0,1.0,0.2,0.4,0.5,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.25,0.6,0.6433212733789236,0.5
1031,,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.6,0.8,1.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8320731733965882,0.8333334
1032,,0.0,0.0,1.0,0.0,0.0,23.0,1.0,0.0,0.4,0.5,0.0,0.0,1.0,3.0,3.0,3.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.8347989566982905,0.0
1033,,0.0,0.0,1.0,0.0,0.0,47.0,1.0,0.2,0.8,0.6666666666666666,0.0,1.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.5,0.75,0.75,0.4,0.39468659239711057,0.08333334
1034,,0.0,0.0,1.0,0.0,0.0,59.0,1.0,0.2,1.0,0.6666666666666666,0.0,1.0,0.0,5.0,5.0,2.0,0.75,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.6,0.3319471756043442,0.0
1035,,0.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,0.8,0.5,0.0,1.0,0.0,2.0,2.0,3.0,0.3333333134651184,2.0,5.0,4.0,0.25,0.5,0.75,0.5,0.25,0.0,0.8320731733965882,0.6666667
1036,,0.0,0.0,1.0,0.0,0.75,69.0,1.0,0.0,0.8,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,5.0,2.0,0.75,1.0,1.0,1.0,0.75,0.8,0.25551036624201734,0.6666667
1037,,0.0,0.0,1.0,0.0,0.75,18.0,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.0,1.0,1.0,1.0,0.0,3.5224911536209333,0.5
1038,,0.0,0.0,1.0,0.0,0.5,32.0,1.0,0.8,0.0,0.3333333333333333,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.2,2.455476450784738,0.5
1039,,0.0,0.0,1.0,0.0,0.0,20.0,1.0,0.8,0.8,1.0,0.0,0.0,1.0,5.0,1.0,4.0,0.5833333134651184,3.0,1.0,5.0,0.75,0.75,0.75,0.0,0.25,0.0,0.5541777873609627,0.5
1040,,0.0,0.0,1.0,0.0,1.0,37.0,0.0,0.8,0.8,0.0,0.0,1.0,0.0,5.0,2.0,4.0,0.6666666865348816,4.0,5.0,4.0,0.75,1.0,1.0,1.0,1.0,0.2,0.5850344834101265,0.8333334
1041,,0.0,0.0,1.0,0.0,1.0,25.0,0.0,0.0,0.2,0.5,0.0,0.0,1.0,3.0,2.0,3.0,0.4166666865348816,4.0,3.0,2.0,0.0,0.5,0.5,0.5,0.0,0.0,1.6563139600509935,0.5
1042,,0.0,0.0,1.0,0.0,0.5,22.0,0.0,0.8,0.8,0.16666666666666666,1.0,0.0,0.0,2.0,3.0,3.0,0.4166666865348816,3.0,1.0,3.0,0.25,0.25,0.25,0.25,0.75,0.0,0.8320731733965882,0.3333333
1043,,0.0,0.0,1.0,0.0,0.5,23.0,1.0,0.4,0.4,0.3333333333333333,0.0,0.0,1.0,2.0,3.0,1.0,0.25,3.0,1.0,2.0,0.5,0.25,0.5,0.25,0.5,0.0,0.8347989566982905,0.25
1044,,0.0,0.0,1.0,0.0,1.0,52.0,0.0,0.4,0.8,0.16666666666666666,1.0,0.0,0.0,4.0,5.0,4.0,0.8333333730697632,5.0,5.0,5.0,1.0,1.0,0.75,1.0,1.0,0.6,0.6412372430494272,1.0
1045,,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.6,0.8,0.16666666666666666,0.0,1.0,0.0,4.0,4.0,4.0,0.75,2.0,2.0,2.0,0.0,0.5,0.25,0.5,0.5,0.2,0.5850344834101265,0.25
1046,,0.0,0.0,1.0,0.0,0.25,34.0,1.0,0.2,0.2,0.5,0.0,1.0,0.0,5.0,4.0,5.0,0.9166666269302368,3.0,3.0,3.0,0.75,0.75,0.5,0.25,0.25,0.2,0.76840568521354,0.5
1047,,0.0,0.0,1.0,0.0,1.0,33.0,0.0,0.2,0.2,1.0,1.0,0.0,0.0,5.0,4.0,5.0,0.9166666269302368,4.0,4.0,5.0,0.25,0.25,1.0,0.75,1.0,0.2,1.158066097795824,0.8333334
1048,,0.0,0.0,1.0,0.0,0.0,31.0,1.0,0.0,0.2,0.5,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,0.2,0.76840568521354,0.5
1049,,0.0,0.0,1.0,0.0,0.0,21.0,1.0,0.2,0.2,0.5,0.0,1.0,0.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,1.095831786062726,0.5
1050,,0.0,0.0,1.0,0.0,0.75,60.0,0.0,0.0,0.4,0.16666666666666666,0.0,1.0,0.0,2.0,2.0,2.0,0.25,2.0,2.0,2.0,0.25,0.25,0.25,0.25,1.0,0.8,0.5651762468320939,0.25
1051,,0.0,0.0,1.0,0.0,0.25,50.0,0.0,0.8,0.8,0.3333333333333333,0.0,1.0,0.0,3.0,4.0,3.0,0.5833333134651184,4.0,3.0,4.0,0.5,0.5,0.5,0.5,0.0,0.6,0.6412372430494272,0.6666667
1052,,0.0,0.0,1.0,0.0,0.5,21.0,0.0,0.0,0.2,0.16666666666666666,0.0,1.0,0.0,2.0,3.0,4.0,0.5,2.0,3.0,4.0,0.75,0.25,0.75,0.5,0.75,0.0,1.6563139600509935,0.5
1053,,0.0,0.0,1.0,0.0,1.0,29.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0833333432674408,1.0,3.0,2.0,0.75,0.5,0.5,0.0,1.0,0.0,5.0,0.25
1054,,0.0,0.0,1.0,0.0,0.25,19.0,1.0,0.2,0.2,0.5,0.0,1.0,0.0,5.0,5.0,5.0,1.0,4.0,3.0,3.0,0.5,0.5,0.5,0.25,0.5,0.0,1.095831786062726,0.5833333
