,age,gender,presapp,female,male,white,black,hispanic,asian,otherrace,income,educ,democrat,republican,independent_other,ideology_7pt,AMID1,AMID2,AMID4,AMID5,Amid,mar2,mar4,mar6,banmuslims,patrol,noweapon,sharia,restrictmosques,attention,agegroup,weight,mar_short
1049,24.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.4,1.0,0.0,0.0,0.3333333333333333,3.0,3.0,2.0,2.0,0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8421867317487979,0.0
1050,32.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.3333333333333333,3.0,3.0,4.0,5.0,0.6875,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.25,0.2,1.1974266466183248,0.5
1051,58.0,2.0,0.8333333134651184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,0.25,0.0,0.0,0.0,0.0,0.25,0.6,0.6559785542036423,0.5833333
1052,76.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.5,4.0,4.0,4.0,4.0,0.75,4.0,2.0,2.0,0.25,0.25,0.5,0.25,0.25,0.75,1.0,1.3800993139034683,0.4166667
1053,27.0,2.0,0.1666666716337204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,1.0,0.0,0.0,0.16666666666666666,2.0,2.0,4.0,2.0,0.375,1.0,1.0,1.0,0.75,0.0,0.25,0.0,0.0,0.75,0.0,0.37995851296835953,0.0
1054,24.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.4375,4.0,4.0,5.0,0.0,1.0,0.5,0.25,0.75,1.0,0.0,1.0116466763425185,0.8333334
1055,26.0,1.0,0.8333333134651184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,0.8125,4.0,3.0,4.0,0.75,0.25,0.75,0.5,0.5,1.0,0.0,0.5660911359279003,0.6666667
1056,37.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.75,0.2,1.107711568168313,0.16666666
1057,44.0,2.0,0.8333333134651184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.8,0.0,0.0,1.0,0.5,1.0,1.0,4.0,2.0,0.25,4.0,4.0,3.0,0.5,0.75,0.75,0.75,0.25,0.5,0.4,1.2104049320525432,0.6666667
1058,59.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,1.0,5.0,3.0,5.0,5.0,0.875,5.0,1.0,3.0,0.25,1.0,1.0,1.0,1.0,0.25,0.6,0.9861692478361043,0.5
1059,56.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.3125,3.0,1.0,2.0,0.0,0.0,0.25,0.0,0.0,0.75,0.6,0.9775911495156304,0.25
1060,58.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,1.0,0.5,0.5,1.0,1.0,1.0,0.6,0.9122920623961632,0.5
1061,35.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.6666666666666666,4.0,4.0,5.0,5.0,0.875,3.0,1.0,4.0,0.0,0.5,0.75,0.0,0.75,0.0,0.2,0.6252518524502932,0.4166667
1062,38.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5784325174172237,0.0
1063,37.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.8333333333333334,3.0,3.0,3.0,3.0,0.5,5.0,3.0,3.0,0.75,0.75,0.5,0.0,0.75,0.25,0.2,0.5160389619096967,0.6666667
1064,73.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.8333333333333334,4.0,4.0,4.0,4.0,0.75,3.0,2.0,3.0,0.25,0.25,0.5,0.5,0.25,0.5,1.0,1.3680920750475025,0.4166667
1065,19.0,1.0,0.6666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.4,1.0,0.0,0.0,0.3333333333333333,5.0,5.0,5.0,2.0,0.8125,2.0,1.0,1.0,0.0,0.0,0.75,0.5,0.0,0.25,0.0,0.5050305117163507,0.08333334
1066,22.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,1.0,0.5,4.0,4.0,5.0,3.0,0.75,3.0,2.0,3.0,0.25,0.5,0.25,0.5,0.5,0.0,0.0,0.37995851296835953,0.4166667
1067,61.0,2.0,0.8333333134651184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.16666666666666666,5.0,5.0,5.0,5.0,1.0,3.0,3.0,4.0,0.75,1.0,1.0,0.75,0.5,1.0,0.8,0.8156101539855148,0.5833333
1068,28.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.6666666666666666,4.0,4.0,5.0,4.0,0.8125,2.0,1.0,2.0,0.25,0.5,0.25,0.5,0.5,0.0,0.0,0.6119102561725226,0.16666666
1069,45.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.5,3.0,3.0,3.0,3.0,0.5,2.0,3.0,4.0,0.5,0.25,0.5,0.5,0.5,0.25,0.4,0.48702432708220245,0.5
1070,42.0,2.0,0.6666666865348816,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.16666666666666666,4.0,4.0,5.0,3.0,0.75,3.0,3.0,4.0,0.5,0.75,0.5,0.75,0.5,0.75,0.4,1.3084428567998905,0.5833333
1071,60.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2,1.0,0.0,0.0,0.16666666666666666,5.0,4.0,3.0,1.0,0.5625,2.0,2.0,1.0,1.0,0.75,1.0,0.0,0.0,1.0,0.8,0.8156101539855148,0.16666666
1072,27.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,1.0,0.0,0.6666666666666666,4.0,3.0,4.0,3.0,0.625,3.0,2.0,3.0,0.25,0.5,0.0,0.25,0.0,0.25,0.0,0.5282994245970072,0.4166667
1073,44.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,1.0,4.0,4.0,5.0,5.0,0.875,5.0,3.0,4.0,0.5,1.0,0.5,1.0,1.0,0.75,0.4,0.6772468857874931,0.75
1074,18.0,2.0,0.8333333134651184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.3333333333333333,1.0,2.0,1.0,3.0,0.1875,1.0,5.0,3.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.5710556925518275,0.5
1075,26.0,2.0,0.1666666716337204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.16666666666666666,5.0,5.0,5.0,2.0,0.8125,3.0,3.0,2.0,0.5,0.0,0.75,0.5,0.5,0.5,0.0,0.8421867317487979,0.4166667
1076,66.0,1.0,0.3333333432674408,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,1.0,0.5,5.0,5.0,4.0,2.0,0.75,4.0,1.0,1.0,0.25,0.25,0.0,0.75,0.25,0.75,0.8,1.0389905281536738,0.25
1077,36.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.0,0.16666666666666666,2.0,1.0,2.0,1.0,0.125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5529523929787215,0.0
1078,21.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,1.0,0.0,0.5,5.0,5.0,5.0,2.0,0.8125,2.0,2.0,2.0,0.0,0.25,0.25,0.25,0.25,0.75,0.0,0.5282994245970072,0.25
1079,28.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.16666666666666666,3.0,4.0,4.0,4.0,0.6875,1.0,2.0,2.0,0.0,0.25,0.5,0.0,0.0,1.0,0.0,0.6119102561725226,0.16666666
1080,26.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,0.4375,5.0,4.0,4.0,0.75,1.0,1.0,0.75,0.0,0.5,0.0,3.8525525959832336,0.8333334
1081,20.0,1.0,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.6666666666666666,4.0,2.0,4.0,2.0,0.5,4.0,2.0,2.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.5050305117163507,0.4166667
1082,55.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.16666666666666666,4.0,4.0,5.0,2.0,0.6875,2.0,2.0,2.0,0.25,0.25,0.25,0.25,0.25,0.75,0.6,0.9861692478361043,0.25
1083,61.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.3333333333333333,4.0,5.0,5.0,2.0,0.75,2.0,1.0,1.0,0.25,0.0,0.75,0.0,0.0,0.25,0.8,0.6731078641393275,0.08333334
1084,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,1.0,0.5,5.0,4.0,5.0,5.0,0.9375,2.0,2.0,2.0,0.25,0.25,0.5,0.75,0.25,0.25,0.0,0.7273962376143651,0.25
1085,32.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.5,3.0,4.0,4.0,5.0,0.75,3.0,3.0,1.0,0.5,0.5,0.25,0.5,0.5,0.5,0.2,0.5784325174172237,0.3333333
1086,34.0,1.0,0.1666666716337204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.5,5.0,5.0,5.0,4.0,0.9375,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5529523929787215,0.16666666
1087,52.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2,1.0,0.0,0.0,0.6666666666666666,5.0,5.0,5.0,3.0,0.875,3.0,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,0.6,0.9861692478361043,0.5
1088,24.0,2.0,0.1666666716337204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.16666666666666666,5.0,5.0,5.0,3.0,0.875,2.0,1.0,1.0,0.75,0.25,0.0,0.25,0.0,0.75,0.0,0.8421867317487979,0.08333334
1089,46.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.16666666666666666,3.0,3.0,4.0,3.0,0.5625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4,0.647408373283744,0.0
1090,39.0,1.0,0.8333333134651184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.5,4.0,4.0,4.0,4.0,0.75,2.0,2.0,2.0,0.25,0.25,0.25,0.5,0.25,0.25,0.2,0.5529523929787215,0.25
1091,75.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2,1.0,0.0,0.0,0.3333333333333333,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.478909850454844,0.0
1092,69.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.16666666666666666,3.0,2.0,5.0,5.0,0.6875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,1.2030039228904028,0.0
1093,23.0,2.0,0.6666666865348816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,1.0,0.0,0.6666666666666666,3.0,4.0,4.0,5.0,0.75,3.0,3.0,2.0,0.25,0.25,0.0,0.5,0.25,0.75,0.0,0.5282994245970072,0.4166667
1094,34.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,5.0,0.25,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.5160389619096967,0.25
1095,34.0,2.0,0.1666666716337204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,4.0,4.0,4.0,2.0,0.625,3.0,2.0,2.0,0.0,0.0,0.25,0.0,0.0,0.5,0.2,0.9543012517749293,0.3333333
1096,34.0,2.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.3125,3.0,3.0,2.0,0.25,0.0,0.5,0.5,0.5,1.0,0.2,3.9366362400140447,0.4166667
1097,52.0,2.0,0.1666666716337204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.3333333333333333,4.0,4.0,4.0,2.0,0.625,2.0,1.0,2.0,0.0,0.25,0.0,0.25,0.25,0.75,0.6,0.9122920623961632,0.16666666
1098,60.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.3333333333333333,4.0,4.0,4.0,4.0,0.75,1.0,1.0,2.0,0.25,0.0,0.0,0.0,0.0,1.0,0.8,0.8739834166885272,0.08333334
1099,26.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.0,0.0,0.16666666666666666,2.0,2.0,2.0,2.0,0.25,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5282994245970072,0.08333334
1100,69.0,1.0,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.5,3.0,2.0,4.0,3.0,0.5,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8,0.8739834166885272,0.25
1101,25.0,2.0,0.6666666865348816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.6666666666666666,5.0,5.0,5.0,5.0,1.0,4.0,4.0,2.0,0.75,1.0,0.0,1.0,0.5,0.75,0.0,2.0108743534390996,0.5833333
1102,32.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5529523929787215,0.0
1103,24.0,1.0,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,1.0,0.0,0.0,3.0,4.0,3.0,2.0,0.5,4.0,3.0,4.0,0.5,0.0,0.0,0.75,0.5,0.75,0.0,0.6119102561725226,0.6666667
1104,29.0,1.0,0.6666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,1.0,0.0,0.16666666666666666,4.0,4.0,5.0,4.0,0.8125,4.0,1.0,3.0,0.75,0.25,0.75,0.5,0.5,0.5,0.0,0.6119102561725226,0.4166667
1105,85.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,1.0,0.3333333333333333,4.0,4.0,4.0,3.0,0.6875,3.0,2.0,3.0,0.25,0.25,0.0,0.25,0.0,0.25,1.0,1.3680920750475025,0.4166667
1106,34.0,1.0,0.6666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,0.0,0.0,0.3333333333333333,3.0,4.0,4.0,3.0,0.625,3.0,3.0,2.0,0.75,0.5,0.25,0.0,0.0,1.0,0.2,0.44574174484351287,0.4166667
1107,23.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,1.0,0.0,0.0,0.5,4.0,3.0,1.0,1.0,0.3125,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.25,1.0,0.0,1.0205238294919672,0.0
1108,25.0,2.0,0.1666666716337204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,1.0,0.0,0.0,0.5,5.0,5.0,5.0,5.0,1.0,4.0,3.0,5.0,0.25,0.25,0.5,0.5,0.75,0.25,0.0,0.37995851296835953,0.75
1109,69.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0.0,0.0,0.16666666666666666,3.0,3.0,2.0,1.0,0.3125,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.6731078641393275,0.16666666
1110,18.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.8,1.0,0.0,0.0,0.5,2.0,4.0,4.0,4.0,0.625,2.0,4.0,2.0,0.25,0.5,0.75,0.75,0.25,0.5,0.0,0.9440710931278571,0.4166667
1111,48.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.8333333333333334,5.0,4.0,5.0,5.0,0.9375,3.0,3.0,1.0,0.0,0.25,0.5,0.0,0.0,1.0,0.4,0.5218592900114668,0.3333333
1112,32.0,2.0,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,1.0,0.0,0.16666666666666666,3.0,1.0,1.0,2.0,0.1875,4.0,3.0,3.0,0.0,0.75,1.0,0.5,0.5,1.0,0.2,0.922148087066489,0.5833333
1113,45.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.0,0.0,0.16666666666666666,5.0,5.0,5.0,4.0,0.9375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4,0.6772468857874931,0.0
1114,21.0,2.0,0.3333333432674408,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.5,3.0,2.0,2.0,3.0,0.375,3.0,3.0,3.0,0.25,0.5,0.5,0.25,0.25,0.0,0.0,0.6788218290728009,0.5
1115,26.0,2.0,0.6666666865348816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,4.0,4.0,5.0,5.0,0.875,4.0,3.0,5.0,0.25,0.75,0.25,0.5,0.75,0.25,0.0,2.0108743534390996,0.75
1116,63.0,2.0,0.8333333134651184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.5,5.0,5.0,5.0,1.0,0.75,4.0,3.0,4.0,0.5,0.5,0.75,0.75,0.25,0.75,0.8,0.8156101539855148,0.6666667
1117,32.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,1.0,2.0,3.0,4.0,3.0,0.5,3.0,4.0,2.0,0.5,0.5,0.75,0.5,0.25,0.5,0.2,1.1974266466183248,0.5
1118,31.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,1.0,0.0,0.6666666666666666,3.0,3.0,3.0,2.0,0.4375,2.0,1.0,2.0,0.0,0.5,0.25,0.25,0.25,0.25,0.2,0.5784325174172237,0.16666666
1119,25.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.5,2.0,2.0,3.0,3.0,0.375,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.75,0.0,1.0205238294919672,0.0
1120,44.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,0.75,0.5,0.5,0.75,0.5,0.75,0.4,0.7257084730076832,0.75
1121,65.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0,0.0,0.0,0.3333333333333333,4.0,4.0,5.0,4.0,0.8125,4.0,3.0,2.0,0.25,0.75,0.25,0.25,0.25,0.75,0.8,0.7545197239248971,0.5
1122,75.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0.0,0.0,0.16666666666666666,4.0,4.0,4.0,2.0,0.625,2.0,1.0,3.0,0.5,0.0,0.0,0.25,0.25,0.75,1.0,1.2204113141777706,0.25
1123,47.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.3333333333333333,5.0,5.0,5.0,5.0,1.0,4.0,1.0,2.0,0.0,0.75,0.25,0.5,0.75,0.5,0.4,0.6041808813157284,0.3333333
1124,33.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.6666666666666666,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.5784325174172237,0.75
1125,18.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.8333333333333334,3.0,3.0,3.0,3.0,0.5,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.75,0.75,0.0,0.8421867317487979,0.5
1126,41.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.8333333333333334,5.0,3.0,5.0,5.0,0.875,2.0,2.0,1.0,0.25,0.25,0.0,0.0,0.0,0.5,0.4,1.4021202712567298,0.16666666
1127,42.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,0.5,0.0,0.0,0.75,0.5,0.75,0.4,0.7257084730076832,0.25
1128,49.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.8125,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0797551760223514,0.08333334
1129,38.0,2.0,0.1666666716337204,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,0.0,0.0,1.0,0.5,5.0,3.0,3.0,3.0,0.625,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.75,0.2,0.922148087066489,0.5
1130,59.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,1.0,0.75,0.75,1.0,1.0,0.5,0.6,1.0567605392898674,0.75
1131,32.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.4375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.5784325174172237,0.0
1132,34.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,1.0,0.5,3.0,3.0,4.0,3.0,0.5625,3.0,3.0,1.0,0.5,0.5,0.5,0.25,0.25,0.5,0.2,1.1974266466183248,0.3333333
1133,42.0,1.0,0.8333333134651184,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.0,1.0,0.0,0.8333333333333334,5.0,5.0,5.0,5.0,1.0,3.0,4.0,1.0,0.75,0.75,0.75,0.0,0.75,0.75,0.4,1.4021202712567298,0.4166667
1134,57.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.75,0.6,0.6559785542036423,0.5
1135,50.0,2.0,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.8,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2.0,0.8125,4.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.25,0.6,1.6306906066560163,0.3333333
1136,20.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.5,5.0,5.0,5.0,2.0,0.8125,2.0,3.0,3.0,0.25,0.5,0.25,0.5,0.0,0.25,0.0,0.471320495356566,0.4166667
1137,23.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.595072118160637,1.0
1138,41.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,1.0,0.0,0.8333333333333334,4.0,5.0,5.0,5.0,0.9375,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4,0.7844638776689163,0.08333334
1139,32.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,0.0,0.5,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,0.2,0.922148087066489,0.5
1140,20.0,2.0,0.3333333432674408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.16666666666666666,4.0,4.0,5.0,4.0,0.8125,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,2.0108743534390996,0.5
1141,62.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.5,4.0,5.0,5.0,4.0,0.875,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,0.8,0.7212729518627414,0.5
1142,29.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0,0.0,0.0,0.3333333333333333,4.0,4.0,5.0,3.0,0.75,2.0,3.0,1.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5282994245970072,0.25
1143,27.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,1.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0,0.625,4.0,4.0,5.0,0.5,0.75,0.75,0.25,1.0,1.0,0.0,1.0935761170551441,0.8333334
